2,0.6061325,12.79353,-7.707579,0.007011414,9.810089,-2.386656
2,0.6338196,2.983444,-5.320923,0.02768707,7.071426,11.00852
2,0.6454773,-4.087997,-16.32944,0.01165771,0.3140564,-14.35775
2,0.6589966,-4.402008,-1.971695,0.01351929,19.48946,1.133217
1,0.6715698,23.89153,3.104904,0.01258087,28.37834,10.43112
2,0.6818466,4.486816,7.32621,0.01026154,30.95557,4.993221
1,0.6895142,26.46875,-2.332987,0.007675171,1.06839,7.398714
1,0.7007065,25.40036,-9.731701,0.01119232,22.34338,7.660442
2,0.7347412,-3.056854,17.39215,0.0340271,-17.05405,41.85784
1,0.7676239,-13.99698,24.46571,0.03289032,-10.33447,45.63683
1,0.7790985,-3.662537,-21.17112,0.01147461,-4.244995,-8.059799
1,0.8198624,0.582489,-13.11132,0.04076385,-0.4755249,-29.29607
1,0.8324127,1.057983,16.18474,0.01255035,-10.46674,26.81036
1,0.8537521,11.52469,-10.62562,0.02133942,-14.16907,-4.31921
1,0.8649292,25.69385,-6.306403,0.01117706,18.39526,-32.97081
1,0.871933,7.298523,26.6644,0.007003784,10.8161,-1.303642
1,0.880806,-3.517578,27.96804,0.008872986,-21.97314,3.983098
1,0.8934021,18.45563,23.98495,0.01259613,11.7222,29.82973
2,0.9420242,-6.733429,5.844786,0.0486145,33.33182,-30.27679
1,0.9429474,40.06528,-36.12158,0.0009307861,43.74423,4.973343
2,0.9529953,3.678925,41.09491,0.01004028,-13.78165,2.930268
2,0.9616318,17.46054,38.16465,0.008636475,9.676575,-4.823398
2,0.9728317,7.784027,42.98804,0.01119995,6.685913,34.08076
1,0.9765549,-1.098083,-8.90728,0.003730774,27.26382,5.84506
1,0.9889374,-28.36188,-14.75234,0.01238251,-15.47684,-4.996149
1,0.9964066,-12.88504,-9.756191,0.007469177,-7.790649,-17.23166
2,0.9971237,5.094452,-7.47547,0.0007095337,1.449127,7.93088
1,1.022728,-3.645325,15.40634,0.02561188,-11.60657,-2.387969
1,1.032753,7.961273,17.7943,0.01002502,-4.053162,-8.706964
1,1.05442,12.0144,26.50127,0.02166748,22.04657,-3.538191
1,1.071678,-10.03217,30.03946,0.01725769,-16.69385,7.323911
1,1.088219,6.661682,22.71555,0.01654053,7.263428,-6.102896
2,1.123299,0.6017456,-28.81844,0.03507233,-5.995941,-6.883223
1,1.124924,-6.597778,21.93522,0.00163269,-22.77148,19.98499
1,1.144814,16.17377,1.950233,0.01988983,21.16922,-20.53129
1,1.178787,-4.995453,22.48152,0.03397369,10.66635,-11.27095
2,1.182053,15.6619,-33.75247,0.003257751,-2.76239,-8.757987
1,1.199287,-18.42426,24.99448,0.01724243,-4.901642,-7.025007
1,1.21537,-13.52258,32.01949,0.01608276,12.12436,0.1971645
2,1.223488,25.64703,-31.82232,0.008110046,19.53317,-3.819976
1,1.230675,-6.11377,28.00235,0.007194519,-10.66693,-1.358944
1,1.239471,4.553162,29.36129,0.008796692,-16.83325,1.202209
1,1.247169,21.38638,28.15908,0.007698059,9.522949,-11.09643
1,1.264435,11.86346,39.25552,0.01726532,21.51428,5.379162
2,1.267471,9.650787,-33.87635,0.00302887,25.582,0.9147058
1,1.278198,15.93146,34.79105,0.01026917,0.4349976,36.37979
1,1.295448,15.49637,-1.588741,0.01725006,21.95099,-27.26493
1,1.318909,-6.45459,25.67619,0.02346039,-21.01834,5.132203
1,1.366638,14.56378,20.54399,0.04772949,31.39432,-2.133129
2,1.385307,16.8306,-22.67711,0.0186615,17.77399,2.063473
1,1.399055,0.9432678,24.74059,0.0137558,22.53363,6.961402
1,1.406509,-21.59033,17.77919,0.007453918,-21.48126,-3.248823
2,1.423721,0.1091003,-21.02801,0.01720428,-46.37183,-0.2442627
1,1.428146,-46.48093,20.78375,0.003967285,-16.16504,17.5171
2,1.434944,30.31589,-3.266654,0.006790161,6.812531,-11.84528
1,1.437271,-23.50323,-8.578629,0.002334595,-23.08218,11.67532
1,1.453178,-0.421051,-20.25395,0.01590729,-7.602783,7.027012
1,1.484901,7.181641,-27.28096,0.03172302,23.31332,-30.0911
2,1.491928,16.13156,-2.810133,0.007019043,-31.27448,-1.999366
2,1.505264,47.40604,-0.8107672,0.01333618,11.25214,12.27436
1,1.50666,-36.15396,13.08512,0.001403809,-43.14594,-6.255754
2,1.528114,-6.992004,-19.34088,0.02144623,-2.316193,-4.784334
1,1.528572,4.675751,14.55655,0.0004653931,-26.34161,-4.014688
1,1.548622,31.0174,18.57123,0.02005005,19.94171,-1.288425
2,1.568909,-11.07565,-19.85966,0.02027893,8.244324,-0.03553319
1,1.569374,19.32004,19.82413,0.0004730225,18.75168,-1.700655
2,1.628555,-0.5683594,-21.52479,0.05917358,-0.1225586,-5.972581
1,1.644135,0.4458313,15.55221,0.01558685,-7.921326,0.7644787
2,1.712616,-8.367096,-14.78773,0.06847382,0.2233276,11.65264
1,1.723564,8.590332,26.44037,0.01095581,17.42761,31.64698
1,1.743095,-8.837219,-5.206601,0.01953125,11.44617,-11.86832
2,1.778648,20.28326,-6.661719,0.03554535,25.42529,6.45947
2,1.809471,-5.142059,-13.12119,0.03082275,-22.50211,-0.135499
2,1.821533,17.36011,-12.98569,0.01206207,23.93073,-1.301024
1,1.834114,6.570587,11.68467,0.01303864,-18.36383,8.963666
1,1.84903,24.93454,2.720999,0.01491547,14.6965,28.70551
2,1.867386,-10.23804,25.98451,0.01834869,4.079559,-11.3723
1,1.901031,14.31741,-37.35682,0.03365326,17.33292,-5.344048
1,1.915245,-3.015503,-32.01277,0.01421356,14.34171,-1.364147
1,1.93808,-17.35721,-30.64862,0.02283478,-37.57971,-9.063951
1,1.946709,20.2225,-21.58467,0.008628845,14.1467,21.62565
2,1.96048,-6.075836,43.21031,0.01376343,-14.86957,3.650787
1,1.970276,-8.793823,-39.55953,0.009803772,36.70599,-5.031406
2,1.977272,45.49979,34.52813,0.006988525,6.605499,32.27679
2,2.001915,38.89429,2.251335,0.02464294,5.957977,-30.4842
1,2.011452,-32.93631,-32.73554,0.009544373,-18.99512,-0.5732307
2,2.012863,13.94113,32.1623,0.001403809,5.473572,-10.05731
2,2.019135,8.467529,42.21962,0.006271362,15.9949,-4.775137
1,2.041008,7.527313,-46.99475,0.0218811,-7.366516,-39.76265
1,2.056099,14.89389,-7.232113,0.01509094,21.47397,7.31087
2,2.122932,6.580048,14.54298,0.06682587,-33.09476,18.48027
2,2.136841,39.67471,-3.937285,0.01390839,37.20566,-3.264089
1,2.143318,-2.469055,0.6731958,0.006484985,-5.11795,-19.73218
2,2.15519,-2.648895,-20.40538,0.01186371,-45.76022,6.02276
1,2.164078,-43.11133,26.42814,0.008895874,-33.31882,10.07377
2,2.176918,9.792511,-16.35437,0.01283264,9.609344,-2.801952
1,2.178299,-0.1832886,13.55242,0.00138855,-28.68314,6.251616
1,2.186218,28.49991,7.300804,0.007919312,12.50443,-7.302396
1,2.198318,15.99551,14.6032,0.01210022,26.40402,-4.367208
